[INFO] | 2023-08-14 02:56:18 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Analysis started at: 2023-08-14 02:56:18 AM
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function fundingState
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for turnmigrate
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for turnmigrate
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Range graph generated
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function turnmigrate
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for finalize
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for finalize
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Range graph generated
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function finalize
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for refundTRA
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for refundTRA
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Range graph generated
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function refundTRA
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for preICOregulations
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for preICOregulations
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | State variable assignement do not exist
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function preICOregulations
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for slitherConstructorVariables
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for slitherConstructorVariables
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Range graph generated
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function slitherConstructorVariables
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for approveAndCall
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for approveAndCall
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Range graph generated
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function approveAndCall
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for migrate
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for migrate
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Range graph generated
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function migrate
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for safeMul
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for safeMul
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | State variable assignement do not exist
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function safeMul
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for safeDiv
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for safeDiv
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | State variable assignement do not exist
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function safeDiv
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for safeSub
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for safeSub
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | State variable assignement do not exist
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function safeSub
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for safeAdd
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for safeAdd
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | State variable assignement do not exist
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function safeAdd
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for safeMul
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for safeMul
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | State variable assignement do not exist
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function safeMul
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for safeDiv
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for safeDiv
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | State variable assignement do not exist
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function safeDiv
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for safeSub
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for safeSub
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | State variable assignement do not exist
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function safeSub
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for safeAdd
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for safeAdd
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | State variable assignement do not exist
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function safeAdd
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for transfer
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for transfer
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Range graph generated
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function transfer
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for transferFrom
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for transferFrom
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Range graph generated
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function transferFrom
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Generating return summary for sendTokenAw
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Return summary generated for sendTokenAw
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Range graph generated
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Processed function sendTokenAw
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Value Range Analysis took 0.020868 seconds
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Value Range Analysis finished
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Storage dependency graph compostion started!
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Storage dependency graph compostion finished!
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Dependency detection started!
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | TOD dependency detected in file 0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol in contract daoPOLSKAtokens in by composing functions FundsTransfer and fundingState
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | TOD dependency detected in file 0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol in contract daoPOLSKAtokens in by composing functions FundsTransfer and finalize
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | TOD dependency detected in file 0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol in contract daoPOLSKAtokens in by composing functions refundTRA and burn
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | TOD dependency detected in file 0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol in contract daoPOLSKAtokens in by composing functions refundTRA and burnFrom
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | TOD dependency detected in file 0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol in contract daoPOLSKAtokens in by composing functions refundTRA and transfer
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | TOD dependency detected in file 0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol in contract daoPOLSKAtokens in by composing functions refundTRA and transferFrom
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | TOD dependency detected in file 0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol in contract daoPOLSKAtokens in by composing functions refundTRA and fallback
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | TOD dependency detected in file 0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol in contract daoPOLSKAtokens in by composing functions refundTRA and createDaoPOLSKAtokens
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | TOD dependency detected in file 0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol in contract daoPOLSKAtokens in by composing functions refundTRA and turnrefund
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | TOD dependency detected in file 0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol in contract daoPOLSKAtokens in by composing functions refundTRA and fundingState
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | TOD dependency detected in file 0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol in contract daoPOLSKAtokens in by composing functions refundTRA and finalize
[INFO] | 2023-08-14 02:56:20 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | TOD dependency detected in file 0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol in contract daoPOLSKAtokens in by composing functions refundTRA and migrate
[INFO] | 2023-08-14 02:56:21 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | TOD dependency detected in file 0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol in contract daoPOLSKAtokens in by composing functions refundTRA and refundTRA
[INFO] | 2023-08-14 02:56:21 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Dependency detection finished!
[INFO] | 2023-08-14 02:56:21 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Static Analysis took 2.304054 seconds
[INFO] | 2023-08-14 02:56:21 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Dependency exists
[INFO] | 2023-08-14 02:56:21 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Invoking symbolic executor!
[INFO] | 2023-08-14 02:56:24 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Symbolic execution took 3.189090 seconds
[INFO] | 2023-08-14 02:56:24 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Symbolic execution finished!
[INFO] | 2023-08-14 02:56:24 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Analysis finished!
[INFO] | 2023-08-14 02:56:24 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Analysis took 5.493664 seconds
[INFO] | 2023-08-14 02:56:24 AM | analyzer.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10 | Analysis finished at: 2023-08-14 02:56:24 AM
