[INFO] | 2023-08-14 02:59:33 AM | analyzer.BECToken | Analysis started at: 2023-08-14 02:59:33 AM
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for unpause
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for unpause
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function unpause
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Value Range Analysis took 0.023502 seconds
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Value Range Analysis finished
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Storage dependency graph compostion started!
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Storage dependency graph compostion finished!
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Dependency detection started!
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Dependency detection finished!
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Static Analysis took 1.001105 seconds
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Dependency does not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Symbolic execution is not needed!
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Analysis finished!
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Analysis took 1.001287 seconds
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Analysis finished at: 2023-08-14 02:59:34 AM
